uai;type_etab;nom_etablissement;adresse;code_postal;commune;position;voie_generale;voie_techno;voie_pro;etab_mere;nbeleves;voie_gt;rentree_scolaire;nombre_d_eleves;2ndes_gt;_merge;nbeleves_est;2des_est
9760206V;Lycée;Lycée agricole de Coconi;;97670.0;Coconi;-12.836340406495832, 45.135498289581;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0931430Z;Lycée;Lycée Jacques Brel;4-6 rue Dulcie September;93120.0;La Courneuve;48.929624886331744, 2.400326472996749;1.0;1.0;0.0;;905.0;True;2022.0;905.0;298.0;both;905.0;298.0
0750710P;Lycée;Lycée technologique d'Arts appliqués Auguste Renoir;24 rue Ganneron;75018.0;Paris;48.88688888315749, 2.328145879801871;0.0;1.0;0.0;;173.0;True;2022.0;173.0;60.0;both;173.0;60.0
0570313F;Lycée;Lycée Notre-Dame de la Providence;22 place Notre-Dame;57126.0;Thionville;49.3574600856787, 6.1601594636532955;1.0;1.0;0.0;;849.0;True;2022.0;849.0;287.0;both;849.0;287.0
0440175B;Lycée;Lycée privé Gabriel Deshayes;4 route de Redon;44530.0;Saint-Gildas-des-Bois;47.51850078199674, -2.0389070835381147;1.0;1.0;0.0;;427.0;True;2022.0;427.0;138.0;both;427.0;138.0
0650062P;Lycée;Lycée général privé Jeanne d'Arc;17 rue Massey;65000.0;Tarbes;43.23517069886246, 0.0739794215322639;1.0;0.0;0.0;;211.0;True;2022.0;211.0;89.0;both;211.0;89.0
0141157G;Lycée;Lycée Institution Jeanne d'Arc;10-12 rue d'Eterville;14403.0;Bayeux;49.28228980068509, -0.7059800209977221;1.0;0.0;0.0;;339.0;True;2022.0;339.0;131.0;both;339.0;131.0
0130160D;Lycée;Lycée de l'Empéri;21 montée du Puech;13657.0;Salon-de-Provence;43.63845394285048, 5.097699508167004;1.0;1.0;0.0;;1200.0;True;2022.0;1200.0;419.0;both;1200.0;419.0
0011276G;Lycée;Lycée du Val-de-Saône;220 chemin d'Arras;1606.0;Trévoux;45.944917615461, 4.763179541434364;1.0;1.0;0.0;;1316.0;True;2022.0;1316.0;435.0;both;1316.0;435.0
0920130S;Lycée;Lycée Descartes;1 avenue Lavoisier;92160.0;Antony;48.749504855852706, 2.3132139028518757;1.0;1.0;0.0;;1227.0;True;2022.0;1227.0;412.0;both;1227.0;412.0
0131403E;Lycée;Lycée polyvalent Saint-Vincent de Paul;30 rue Stanislas Torrents;13006.0;Marseille;43.28740766216395, 5.378379862206026;0.0;1.0;1.0;;397.0;True;2022.0;235.0;63.0;both;235.0;63.0
0750705J;Lycée;Lycée international de Paris Honoré de Balzac;118 boulevard Bessières;75017.0;Paris;48.8955306966347, 2.3154764283937124;1.0;1.0;0.0;;943.0;True;2022.0;943.0;327.0;both;943.0;327.0
0440274J;Lycée;Lycée polyvalent Notre-Dame;50 rue Jean-Jaurès;44401.0;Rezé;47.187759969799956, -1.5471002786492254;1.0;0.0;1.0;;1141.0;True;2022.0;793.0;288.0;both;793.0;288.0
0910625K;Lycée;Lycée Rosa Parks;2 place de l'Europe;91230.0;Montgeron;48.704853889908485, 2.453640007118009;1.0;1.0;0.0;;2532.0;True;2022.0;2532.0;866.0;both;2532.0;866.0
0911927A;Lycée;Lycée Maurice Eliot;Rue de Provence;91860.0;Epinay-sous-Sénart;48.699103606752416, 2.52372351610206;1.0;1.0;0.0;;643.0;True;2022.0;643.0;250.0;both;643.0;250.0
0750688R;Lycée;Lycée François Rabelais;9 rue Francis de Croisset;75018.0;Paris;48.89923870514318, 2.3457450604779764;1.0;1.0;0.0;;338.0;True;2022.0;338.0;110.0;both;338.0;110.0
9750001C;Lycée;Lycée Emile Letournel;rue Marcel Bonin;97500.0;Saint-Pierre;46.7816472149736, -56.17667990370987;1.0;0.0;0.0;;128.0;True;2022.0;128.0;37.0;both;128.0;37.0
0912142J;Lycée;Lycée Gaspard Monge;4 rue de Viry;91600.0;Savigny-sur-Orge;48.68574491605321, 2.346583013676203;1.0;1.0;1.0;;1307.0;True;2022.0;803.0;308.0;both;803.0;308.0
0440163N;Lycée;Lycée général et technologique privé Saint-Stanislas;2 rue Saint-Stanislas;44000.0;Nantes;47.22343184688967, -1.556030503195269;1.0;1.0;0.0;;658.0;True;2022.0;658.0;239.0;both;658.0;239.0
0440176C;Lycée;Lycée Saint-Dominique;103 avenue de Cheverny;44800.0;Saint-Herblain;47.24285844402288, -1.6053294255872415;1.0;1.0;0.0;;736.0;True;2022.0;736.0;262.0;both;736.0;262.0
0340009A;Lycée;Lycée Henri IV;1 rue Ignace Brunel;34544.0;Béziers;43.34343324346055, 3.210700877404225;1.0;1.0;0.0;;1121.0;True;2022.0;1121.0;399.0;both;1121.0;399.0
0931464L;Lycée;Lycée général privé de garçons Merkaz Hatorah;92 chemin des Bourdons;93220.0;Gagny;48.89080930348784, 2.5227515607173663;1.0;0.0;0.0;;81.0;True;2022.0;81.0;29.0;both;81.0;29.0
0721684P;Lycée;Lycée polyvalent Saint-Charles-Sainte-Croix;25 rue Antoine de Saint Exupéry;72000.0;Le Mans;48.000104826786284, 0.21344209104968137;1.0;1.0;1.0;;979.0;True;2022.0;782.0;277.0;both;782.0;277.0
0312754A;Lycée;Lycée général Clémence Royer;3 avenue Lucie Aubrac;31470.0;Fonsorbes;43.5285541560439, 1.2075304595952796;1.0;1.0;0.0;;1038.0;True;2022.0;1038.0;371.0;both;1038.0;371.0
0932618R;Lycée;Lycée technologique privé Robert Schuman;5 avenue du Général de Gaulle;93440.0;Dugny;48.9489464222051, 2.41462548035602;0.0;1.0;0.0;;48.0;True;2022.0;48.0;0.0;both;48.0;-51.0
0280036M;Lycée;Lycée polyvalent Rémi Belleau;33 rue Bretonnerie;28400.0;Nogent-le-Rotrou;48.31748816498901, 0.8110202482606521;1.0;1.0;1.0;;1016.0;True;2022.0;827.0;275.0;both;827.0;275.0
0740046Y;Lycée;Lycée général et technologique de la Versoie;12 avenue du Forchat;74203.0;Thonon-les-Bains;46.36472200779166, 6.471389493523331;1.0;1.0;0.0;;1622.0;True;2022.0;1622.0;540.0;both;1622.0;540.0
0370728R;Lycée;Lycée privé Institution Notre Dame La Riche;26 rue de la Bourde;37058.0;Tours;47.39025945012596, 0.6763564087572175;1.0;1.0;0.0;;573.0;True;2022.0;573.0;182.0;both;573.0;182.0
0230030H;Lycée;Lycée agricole Alphonse Defumade;Le Chaussadis;23150.0;Ahun;46.093553946850946, 2.03050030140819;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0740104L;Lycée;Lycée général privé Saint-François;19 rue Fernand David;74100.0;Ville-la-Grand;46.204795607667904, 6.2495096744453225;1.0;0.0;0.0;;472.0;True;2022.0;472.0;162.0;both;472.0;162.0
0690646C;Lycée;Lycée technologique privé Carrel;119 rue Boileau;69006.0;Lyon;45.7662191157445, 4.849633864919565;0.0;1.0;0.0;;76.0;True;2022.0;76.0;21.0;both;76.0;21.0
0690552A;Lycée;Lycée Notre-Dame de Mongré;276 avenue Saint-Exupéry;69400.0;Villefranche-sur-Saône;45.99101409089504, 4.711890398645356;1.0;0.0;0.0;;683.0;True;2022.0;683.0;263.0;both;683.0;263.0
0951753P;Lycée;Lycée Léonard de Vinci;2 rue Robquin;95470.0;Saint-Witz;49.087751170050176, 2.5603428190880333;1.0;1.0;0.0;;689.0;True;2022.0;689.0;266.0;both;689.0;266.0
0760076V;Lycée;Lycée Jean Prévost;Avenue Jean Prévost;76290.0;Montivilliers;49.54420382999595, 0.17498164911548472;1.0;1.0;0.0;;1271.0;True;2022.0;1271.0;441.0;both;1271.0;441.0
0911578W;Lycée;Lycée polyvalent Pierre Mendès France;Avenue de l'Aunette;91130.0;Ris-Orangis;48.63932102544692, 2.41118910185216;1.0;0.0;1.0;;582.0;True;2022.0;112.0;112.0;both;112.0;112.0
0422132P;Lycée;Lycée l'Astrée;16 rue Arquillière;42130.0;Boën-sur-Lignon;45.7428631640719, 4.014289709760921;1.0;0.0;0.0;;231.0;True;2022.0;231.0;97.0;both;231.0;97.0
0682072H;Lycée;Lycée privé Institution Champagnat;1 rue Saint Marcellin;68500.0;Issenheim;47.903087367014, 7.254359209044442;1.0;0.0;0.0;;173.0;True;2022.0;173.0;69.0;both;173.0;69.0
0783549J;Lycée;Lycée international;2 bis rue du Fer à Cheval;78101.0;Saint-Germain-en-Laye;48.8963686930177, 2.062704137075714;1.0;0.0;0.0;;1057.0;True;2022.0;1057.0;369.0;both;1057.0;369.0
0561534N;Lycée;Lycée Benjamin Franklin;1 rue de la Forêt;56406.0;Auray;47.67225559989655, -2.979710208529418;1.0;1.0;0.0;;1238.0;True;2022.0;1238.0;429.0;both;1238.0;429.0
0951788C;Lycée;Lycée George Sand;Avenue du Lycée;95330.0;Domont;49.027078954616286, 2.3396725120879878;1.0;1.0;1.0;;1521.0;True;2022.0;1284.0;445.0;both;1284.0;445.0
0753815P;Lycée;Lycée privé des Petits Champs;28 rue du Plateau;75019.0;Paris;48.87822059311112, 2.383712469734524;1.0;1.0;0.0;;318.0;True;2022.0;318.0;97.0;both;318.0;97.0
0220094H;Lycée;Lycée Les Cordeliers - Notre-Dame de la Victoire;1 place des Cordeliers;22102.0;Dinan;48.45509296101788, -2.044840573280448;1.0;1.0;0.0;;660.0;True;2022.0;660.0;249.0;both;660.0;249.0
0350024L;Lycée;Lycée Emile Zola;2 avenue Janvier;35044.0;Rennes;48.106629422819154, -1.6731696810760333;1.0;0.0;0.0;;1013.0;True;2022.0;1013.0;382.0;both;1013.0;382.0
0780582J;Lycée;Lycée Jean Vilar;1033 avenue du Général de Gaulle;78370.0;Plaisir;48.82347544878373, 1.9587495019230712;1.0;1.0;0.0;;764.0;True;2022.0;764.0;292.0;both;764.0;292.0
0721549T;Lycée;Lycée Saint-Paul Notre-Dame;54 avenue de la République;72406.0;La Ferté-Bernard;48.18795876357445, 0.6466939268395933;1.0;0.0;0.0;;122.0;True;2022.0;122.0;45.0;both;122.0;45.0
0750653C;Lycée;Lycée Sophie Germain;9 rue de Jouy;75004.0;Paris;48.85485829556443, 2.358196233724338;1.0;1.0;0.0;;828.0;True;2022.0;828.0;283.0;both;828.0;283.0
0060668U;Lycée;Lycée du Mont Saint-Jean;Avenue du Châtaignier;6600.0;Antibes;43.58099906733003, 7.111349758581682;1.0;0.0;0.0;;506.0;True;2022.0;506.0;185.0;both;506.0;185.0
0133425C;Lycée;Lycée polyvalent privé Célony;4 bis av de Lattre de Tassigny;13090.0;Aix-en-Provence;43.52972143733798, 5.437505553182978;0.0;1.0;1.0;;505.0;True;2022.0;169.0;52.0;both;169.0;52.0
0950947N;Lycée;Lycée Maryse-Condé;8 rue Fernand Léger;95200.0;Sarcelles;48.992936087911005, 2.3828807780713577;1.0;1.0;1.0;;1262.0;True;2022.0;804.0;308.0;both;804.0;308.0
0382854W;Lycée;Institution privée Saint-Charles;1 place des Capucins;38217.0;Vienne;45.527233985057066, 4.8769697314916955;1.0;1.0;0.0;;559.0;True;2022.0;559.0;186.0;both;559.0;186.0
0922443F;Lycée;Lycée Etienne Jules Marey;154 rue de Silly;92100.0;Boulogne-Billancourt;48.83217609213943, 2.2337704545450974;0.0;1.0;1.0;;561.0;True;2022.0;105.0;0.0;both;105.0;-32.0
0690554C;Lycée;Lycée Immaculée Conception;74 place Jules Grandclément;69613.0;Villeurbanne;45.759213160559874, 4.889951528427872;1.0;0.0;0.0;;500.0;True;2022.0;500.0;186.0;both;500.0;186.0
0801888T;Lycée;Lycée Saint-Martin;68 rue Delpech;80043.0;Amiens;49.88416229931024, 2.2947864444922095;0.0;1.0;0.0;;28.0;True;2022.0;28.0;0.0;both;28.0;-58.0
0430968U;Lycée;Lycée polyvalent privé Saint-Jacques de Compostelle - site Saint-Joseph;4 boulevard Montferrand;43000.0;Le Puy-en-Velay;45.04646321743888, 3.8820995357825057;1.0;0.0;0.0;;136.0;True;2022.0;136.0;40.0;both;136.0;40.0
0841117H;Lycée;Lycée Stéphane Hessel;110 avenue Marcel Pagnol;84110.0;Vaison-la-Romaine;44.244191602206016, 5.0872487080120585;1.0;1.0;0.0;;363.0;True;2022.0;363.0;130.0;both;363.0;130.0
0131341M;Lycée;Lycée Notre-Dame de Sion;231 rue Paradis;13006.0;Marseille;43.282730167794504, 5.381379909961709;1.0;0.0;0.0;;487.0;True;2022.0;487.0;174.0;both;487.0;174.0
0440149Y;Lycée;Lycée Saint-Joseph;66 rue du Collège;44153.0;Ancenis-Saint-Géréon;47.36739081737388, -1.181954847786632;1.0;1.0;0.0;;726.0;True;2022.0;726.0;270.0;both;726.0;270.0
0681761V;Lycée;Lycée Jean Henri Lambert;73 rue Josué Heilmann;68100.0;Mulhouse;47.75447687952525, 7.330082336680893;1.0;0.0;0.0;;629.0;True;2022.0;629.0;220.0;both;629.0;220.0
0100047X;Lycée;Lycée Saint-Bernard;8 rue du Palais de Justice;10000.0;Troyes;48.296794724767345, 4.070569373559091;1.0;0.0;0.0;;386.0;True;2022.0;386.0;141.0;both;386.0;141.0
0260035X;Lycée;Lycée général Camille Vernet;160 rue Faventines;26021.0;Valence;44.92395391925606, 4.902700475231449;1.0;0.0;0.0;;857.0;True;2022.0;857.0;310.0;both;857.0;310.0
0360693H;Lycée;Lycée privé polyvalent Sainte-Solange;59 rue de la Gare;36028.0;Châteauroux;46.81051917571467, 1.6984502026842918;1.0;1.0;0.0;;158.0;True;2022.0;158.0;47.0;both;158.0;47.0
0930863H;Lycée;Maison d'éducation de la Légion d'Honneur;5 rue de la Légion d'Honneur;93206.0;Saint-Denis;48.9349548892498, 2.358461148112;1.0;1.0;0.0;;;True;;;;left_only;646.0;207.0
0281077U;Lycée;Lycée polyvalent Silvia Monfort;6 rue de l'Orme de Sours;28600.0;Luisant;48.418504723099865, 1.455079904545622;1.0;1.0;1.0;;1139.0;True;2022.0;1017.0;323.0;both;1017.0;323.0
0761718E;Lycée;Lycée privé Rey;4342 route de Neufchâtel;76230.0;Bois-Guillaume;49.47519377485767, 1.1257641079473346;1.0;0.0;0.0;;593.0;True;2022.0;593.0;227.0;both;593.0;227.0
0290198H;Lycée;Lycée Saint-Esprit;3 rue Emile Souvestre;29403.0;Landivisiau;48.51324329450774, -4.0802200709131125;1.0;0.0;1.0;;144.0;True;2022.0;144.0;60.0;both;144.0;60.0
0310041B;Lycée;Lycée général Saint-Sernin;3 place Saint Sernin;31070.0;Toulouse;43.608689274370356, 1.440150577277135;1.0;1.0;0.0;;1580.0;True;2022.0;1580.0;552.0;both;1580.0;552.0
0292047T;Lycée;Lycée du Léon;25 boulevard de la République;29406.0;Landivisiau;48.50463012548733, -4.08248944897845;1.0;1.0;0.0;;402.0;True;2022.0;402.0;138.0;both;402.0;138.0
0596892W;Lycée;Lycée Edgar Morin;264 rue d'Arras;59500.0;Douai;50.367722368189305, 3.0708101127118423;1.0;0.0;0.0;;171.0;True;2022.0;171.0;66.0;both;171.0;66.0
0910831J;Lycée;Lycée polyvalent agricole La Salle Igny;10 avenue de la Division Leclerc;91430.0;Igny;48.74124346981016, 2.2281145910711135;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0351947B;Lycée;Lycée agricole J-B Le Taillandier site Edmond Michelet;2 boulevard Jean Monnet;35300.0;Fougères;48.36792760437641, -1.2027503417369243;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0622257S;Lycée;Campus agro-environnemental 62 site d'Arras;Route de Cambrai;62217.0;Tilloy-lès-Mofflaines;50.280266360076745, 2.81089955799536;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0381817U;Lycée;Lycée horticole Grenoble Saint-Ismier - Ecole du paysage;1 chemin de Charvinière;38332.0;Saint-Ismier;45.24128872507237, 5.82309055504854;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0930135S;Lycée;Lycée professionnel Simone Weil;6 rue Delizy;93500.0;Pantin;48.89544091786192, 2.4096103845694055;0.0;1.0;1.0;;572.0;True;2022.0;67.0;0.0;both;67.0;-45.0
0491027A;Lycée;Campus de Pouillé;29 route de Pouillé;49136.0;Les Ponts-de-Cé;47.435510044252325, -0.5378302833847114;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0440172Y;Lycée;Lycée La Perverie;63 rue de la Perverie;44322.0;Nantes;47.24351476296307, -1.5622918229573297;1.0;0.0;0.0;;541.0;True;2022.0;541.0;198.0;both;541.0;198.0
0671611M;Lycée;Lycée privé La Doctrine Chrétienne;14 rue Brûlée;67000.0;Strasbourg;48.584749070131004, 7.7522084914783544;1.0;0.0;0.0;;357.0;True;2022.0;357.0;129.0;both;357.0;129.0
0100059K;Lycée;Lycée La Salle;21 rue du Cloitre Saint-Etienne;10000.0;Troyes;48.29718013856823, 4.082209684387633;1.0;1.0;0.0;;378.0;True;2022.0;378.0;109.0;both;378.0;109.0
9720070U;Lycée;Lycée général et technologique de l'Union;74 rue du Professeur Raymond Garcin;97200.0;Fort-de-France;14.622306554016964, -61.0781270209992;1.0;0.0;0.0;;47.0;True;2022.0;47.0;5.0;both;47.0;5.0
0330010G;Lycée;Lycée Gisèle Halimi;12 cours Gambetta;33430.0;Bazas;44.433276909488676, -0.21405325574721157;1.0;1.0;0.0;;604.0;True;2022.0;604.0;177.0;both;604.0;177.0
0131335F;Lycée;Lycée Chevreul - Blancarde;1 rue Saint François de Sales;13004.0;Marseille;43.30262303185718, 5.4016395772832775;1.0;0.0;0.0;;429.0;True;2022.0;429.0;131.0;both;429.0;131.0
0772229E;Lycée;Lycée Jean Vilar;83 avenue Salvador Allende;77100.0;Meaux;48.95461335102046, 2.894789005848248;1.0;1.0;0.0;;1290.0;True;2022.0;1290.0;425.0;both;1290.0;425.0
0562029B;Lycée;Lycée Mona Ozouf;1 rue Olympe de Gouges;56800.0;Ploërmel;47.927660701686236, -2.3869498781528393;1.0;1.0;0.0;;;True;;;;left_only;646.0;207.0
0311323V;Lycée;Lycée général et technologique Joséphine Baker;Avenue Jean Baylet;31081.0;Toulouse;43.584518442901285, 1.3975365460346079;1.0;1.0;0.0;;781.0;True;2022.0;781.0;271.0;both;781.0;271.0
0850027T;Lycée;Lycée polyvalent Rosa Parks;29 boulevard Guitton;85000.0;La Roche-sur-Yon;46.65845323886824, -1.433493686759219;1.0;1.0;1.0;;1003.0;True;2022.0;438.0;157.0;both;438.0;157.0
0761707T;Lycée;Lycée privé La Providence;Rue de la Providence;76371.0;Dieppe;49.905308058548506, 1.0742739164109465;1.0;0.0;0.0;;220.0;True;2022.0;220.0;61.0;both;220.0;61.0
9710003B;Lycée;Lycée général et technologique Baimbridge;Boulevard des héros;97139.0;Les Abymes;16.255613648383896, -61.520854918349386;1.0;1.0;0.0;;1159.0;True;2022.0;1159.0;382.0;both;1159.0;382.0
0850144V;Lycée;LEGTPA Nature;Allée des Druides;85035.0;La Roche-sur-Yon;46.665200382816714, -1.378769598280715;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0560038M;Lycée;Lycée Joseph Loth;4 rue J M de Lamennais;56306.0;Pontivy;48.066142793375136, -2.963070122629395;1.0;1.0;0.0;;847.0;True;2022.0;847.0;288.0;both;847.0;288.0
0541318P;Lycée;Lycée Notre-Dame - Saint-Sigisbert;19 cours Léopold;54042.0;Nancy;48.69510894372223, 6.173809508900036;1.0;0.0;0.0;;492.0;True;2022.0;492.0;181.0;both;492.0;181.0
0271579V;Lycée;Lycée Léopold Sédar Senghor;4 Esplanade du Canada;27000.0;Evreux;49.01012346368505, 1.1380794036432949;1.0;1.0;0.0;;1274.0;True;2022.0;1274.0;443.0;both;1274.0;443.0
0290051Y;Lycée;Lycée Tristan Corbière;16 rue de Kerveguen;29671.0;Morlaix;48.56999287866363, -3.8211905860238535;1.0;1.0;0.0;;773.0;True;2022.0;773.0;255.0;both;773.0;255.0
0290018M;Lycée;Lycée agricole de Quimper Bréhoulou;3 chemin de Kernoac'h;29170.0;Fouesnant;47.88780143243581, -4.011689670207641;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0690026D;Lycée;Lycée du Parc;1 boulevard Anatole France;69458.0;Lyon;45.77170286114671, 4.856922375378193;1.0;0.0;0.0;;695.0;True;2022.0;695.0;242.0;both;695.0;242.0
0690671E;Lycée;Lycée Aux Lazaristes - La Salle site Croix-Rousse;1 rue Neyret;69283.0;Lyon;45.77167247354931, 4.830230362921922;0.0;1.0;0.0;;306.0;True;2022.0;306.0;92.0;both;306.0;92.0
0131848N;Lycée;Lycée professionnel agricole des Calanques;89 traverse Parangon;13008.0;Marseille;43.23883962245833, 5.377749616457136;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0341736C;Lycée;Lycée Jean Monnet;Rue de Malbosc;34088.0;Montpellier;43.62870859697394, 3.830936517832957;1.0;1.0;0.0;;1475.0;True;2022.0;1475.0;514.0;both;1475.0;514.0
0370035M;Lycée;Lycée Descartes;10 rue des Minimes;37010.0;Tours;47.39134338086515, 0.6895302933504961;1.0;0.0;0.0;;946.0;True;2022.0;946.0;331.0;both;946.0;331.0
0692866R;Lycée;Lycée La Martinière Monplaisir;41 rue Antoine Lumière;69372.0;Lyon;45.740136268992636, 4.867789437654132;1.0;1.0;0.0;;1043.0;True;2022.0;1043.0;312.0;both;1043.0;312.0
0790706N;Lycée;Lycée agricole et agroalimentaire Campus des Sicaudières;Route de Nantes;79308.0;Bressuire;46.8393201038853, -0.5037231676963995;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0271016H;Lycée;Lycée agricole Edouard de Chambray;Route de Chambray;27240.0;Mesnils-sur-Iton;48.83381683637059, 1.016091776806282;1.0;1.0;0.0;;;True;;;;left_only;646.0;207.0
0690279D;Lycée;Lycée d'enseignement général, technologique et professionnel agricole André Paillot;4 chemin des Grabelières;69230.0;Saint-Genis-Laval;45.66491687474039, 4.787305105406348;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0620052V;Lycée;Lycée polyvalent Edouard Branly;2 rue de la Porte Gayole;62321.0;Boulogne-sur-Mer;50.72026967215179, 1.6169305403147542;1.0;1.0;1.0;;1010.0;True;2022.0;848.0;295.0;both;848.0;295.0
0690634P;Lycée;Lycée La Mache;75 boulevard Jean XXIII;69373.0;Lyon;45.73714846837038, 4.8706174539617075;0.0;1.0;0.0;;286.0;True;2022.0;286.0;65.0;both;286.0;65.0
0620140R;Lycée;Lycée polyvalent Eugène Woillez;1 rue Porte Becquerelle;62170.0;Montreuil;50.464631379622155, 1.765839776882543;1.0;1.0;1.0;;1256.0;True;2022.0;1050.0;366.0;both;1050.0;366.0
0480502K;Lycée;Lycée d'enseignement agricole privé Terre Nouvelle;2 avenue des Martyrs de la Résistance;48100.0;Marvejols;44.554949899849355, 3.2931159504609773;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0760023M;Lycée;Lycée Jehan Ango;25 rue Roger Lecoffre;76203.0;Dieppe;49.922562618224404, 1.0638725843947425;1.0;1.0;0.0;;1126.0;True;2022.0;1126.0;372.0;both;1126.0;372.0
9741046U;Lycée;Lycée général et technologique Marguerite Jauzelon;51 avenue Gaston Monnerville;97475.0;Saint-Denis;-20.89509326333512, 55.44977711179685;1.0;1.0;0.0;;1077.0;True;2022.0;1077.0;330.0;both;1077.0;330.0
0771436T;Lycée;Campus Bougainville;RD 319;77257.0;Brie-Comte-Robert;48.68541804243584, 2.6272732084605788;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0860755D;Lycée;Lycée polyvalent privé Isaac de l'Étoile - Feuillants;62 rue du Porteau;86001.0;Poitiers;46.60202666511234, 0.3395939407153604;1.0;1.0;0.0;;762.0;True;2022.0;762.0;327.0;both;762.0;327.0
0640131V;Lycée;Lycée privé Saint-Dominique;30 avenue Fouchet;64000.0;Pau;43.313970388745936, -0.37476742237574867;1.0;1.0;0.0;;520.0;True;2022.0;520.0;182.0;both;520.0;182.0
0111048E;Lycée;Lycée polyvalent Ernest Ferroul;5 avenue Georges Frêche;11200.0;Lézignan-Corbières;43.181540683949585, 2.758783612341364;1.0;1.0;1.0;;1246.0;True;2022.0;799.0;287.0;both;799.0;287.0
0480688M;Lycée;Lycée polyvalent Théophile Roussel;15 rue du docteur Yves Dalle;48200.0;Saint-Chély-d'Apcher;44.80370714630004, 3.2736694553341534;1.0;1.0;1.0;;317.0;True;2022.0;245.0;90.0;both;245.0;90.0
0320067Z;Lycée;Lycée polyvalent Le Garros;1 bis rue Darwin;32021.0;Auch;43.63061326113778, 0.5903301765262576;1.0;1.0;1.0;;792.0;True;2022.0;550.0;204.0;both;550.0;204.0
0840016L;Lycée;Lycée polyvalent Victor Hugo;139 avenue Victor Hugo;84208.0;Carpentras;44.0500751730786, 5.048041481548485;1.0;1.0;1.0;;1371.0;True;2022.0;951.0;245.0;both;951.0;245.0
0040533H;Lycée;Lycée polyvalent Les Iscles;116 boulevard Régis Ryckebusch;4100.0;Manosque;43.82993816386269, 5.797810545041844;1.0;1.0;1.0;;713.0;True;2022.0;626.0;261.0;both;626.0;261.0
0681917P;Lycée;Lycée privé Don Bosco;60 rue d'Ensisheim;68272.0;Wittenheim;47.81280194873048, 7.34066690588559;0.0;1.0;0.0;;46.0;True;2022.0;46.0;12.0;both;46.0;12.0
0760090K;Lycée;Lycée Pierre Corneille;4 rue du Maulévrier;76044.0;Rouen;49.44531087715537, 1.1002126235139644;1.0;0.0;0.0;;915.0;True;2022.0;915.0;313.0;both;915.0;313.0
0710001R;Lycée;Lycée polyvalent Bonaparte;Place du Champ de Mars - pôle général;71403.0;Autun;46.9503783501184, 4.2981285679232215;1.0;0.0;1.0;;567.0;True;2022.0;435.0;169.0;both;435.0;169.0
0130003H;Lycée;Lycée polyvalent Vauvenargues;60 boulevard Carnot;13100.0;Aix-en-Provence;43.52866808228108, 5.454919557343631;1.0;1.0;1.0;;1717.0;True;2022.0;1267.0;434.0;both;1267.0;434.0
0840001V;Lycée;Lycée polyvalent Charles de Gaulle;104 place Charles de Gaulle;84405.0;Apt;43.876194452197126, 5.4005664490460195;1.0;1.0;1.0;;704.0;True;2022.0;502.0;170.0;both;502.0;170.0
0131747D;Lycée;Lycée polyvalent Auguste et Louis Lumière;Avenue Jules Ferry;13600.0;La Ciotat;43.18531242697889, 5.603859514275169;1.0;1.0;1.0;;979.0;True;2022.0;894.0;300.0;both;894.0;300.0
0710045N;Lycée;Lycée général et technologique Lamartine;381 avenue des Gaises;71018.0;Mâcon;46.31704515371026, 4.825982918021476;1.0;1.0;0.0;;1504.0;True;2022.0;1504.0;507.0;both;1504.0;507.0
0420033H;Lycée;Lycée Albert Thomas;20 rue Albert Thomas;42328.0;Roanne;46.044164960692996, 4.074189363998615;1.0;1.0;0.0;;763.0;True;2022.0;763.0;173.0;both;763.0;173.0
0711137A;Lycée;Lycée général et technologique Camille Claudel;Route de Roanne;71160.0;Digoin;46.473825448449496, 3.9939023566856253;1.0;1.0;0.0;;499.0;True;2022.0;499.0;177.0;both;499.0;177.0
0891168L;Lycée;Lycée général et technologique Pierre Larousse;6 rue des Montagnes;89130.0;Toucy;47.7367826269982, 3.295947404802152;1.0;1.0;0.0;;384.0;True;2022.0;384.0;144.0;both;384.0;144.0
0692517L;Lycée;Lycée polyvalent Camus-Sermenaz;2179 avenue de l'Europe;69140.0;Rillieux-la-Pape;45.819904915060036, 4.9096362477753575;1.0;1.0;1.0;;1192.0;True;2022.0;793.0;253.0;both;793.0;253.0
0660809W;Lycée;Lycée polyvalent Aristide Maillol;73 avenue Pau Casals;66055.0;Perpignan;42.717365796986286, 2.886387127068289;1.0;1.0;1.0;;1938.0;True;2022.0;1310.0;464.0;both;1310.0;464.0
